book_id,book_title,comment_id,content
36331621,格外的活法,4412963391,看前几篇的时候有种，这本是在讲某种第二人生，鼓励大家深挖副业的吗？不全然，实则是把目光投注在了边缘上，正想感叹哪怕边缘，也有可供依凭的社会的褶皱，那我们呢，能让我联想到的只有那本逃走的人。还能站在原地的人，譬如我，一如身边的人，似乎并没有多少可供参考或安慰的案本。
36331621,格外的活法,4413902987,“做人即承担责任。知道了，这事本身附带有一种责任。有人在那里坚持开书店，继续卖鱼或开始新生活，一旦知道这些事和人，某种意义上你我也就成了其中一部分。”
36331621,格外的活法,4462355748,我在想，其实每个人的生活过下来，都会有各自的“格外之处”吧。无论如何，看到世界上还有这么多人执着于自己的生活，真是太好了。（2025年读的第一本书，以此书开启今年的阅读之旅真是太好了☺️）
36331621,格外的活法,4416123615,比想象中的没那么“格外”？装帧和纸张质感是真的很舒服。
36331621,格外的活法,4376374841,一个人能够处于不确定、神秘、怀疑的状态，而不急躁求得效果，是一种东亚人鲜少被教导的生活能力。有时候缓下来，不跟着大众走，反而能发现真正适配自己的生活。
36331621,格外的活法,4413922457,好看，10个人的活法虽然都不一样，特别是那个建立“龙的传人”的汪楠的故事十分有趣，最后又因为犯罪被逮捕了也是意想不到的转折，但他们的内核都是在追求人与人之间的联结诶
36331621,格外的活法,4413969769,跟《离岛》同类别的访谈！出格，例外，希望也能是日常不非反常的生活状态。刚开始，体验极佳🎈值得看，对自己的生活也是启发。怎么度过这几十年。
36331621,格外的活法,4413546249,“他们无法放下心中的龃龉……在极致追求效率的社会里，别人都在自顾自地走，若要原地踏步、反复思考，反倒需要相当强韧的精神。”……“他们给我的力量这么大，足够让我在这个模糊不清的世界里努力下去。”格外的活法，格外动人。
36331621,格外的活法,4418266010,采访的故事很吸引人，看完更喜欢作者了，她从不评判，像水一样自然地理解他人的生活方式，是对这个世界充满兴趣的人，真好
36331621,格外的活法,4440849110,看吉井忍的书可以缓解焦虑，最喜欢两家书店的故事（01和09）。摄影本身带有掠夺性，会把对象变成一种能够被占有的象征性事物；想看都筑响一的摄影集；渡边贞夫，秋吉敏子；人与人的直接交流有时能超越政治，这就是和国家之间的事情不一样的地方；圣埃克苏佩里：做人即承担责任；“我从此学到一招，人生陷入低谷的时候，更得出门走一走，不能退缩也不能把自己关在门后闷着；“反复进行的对话中，总会有那么一个瞬间，她/他们会展示出来自己的“弱”，如能力或条件的不足，以及情绪上的脆弱。更能让我产生共鸣的是这些真诚的坦白。我们的“格外”，或许不是因为克服了所谓的缺点，而是选择与原来的自我共存时才被展现出来。”
36331621,格外的活法,4478955023,生活不在别处，当下即是全部
36331621,格外的活法,4418789551,吉井忍一如既往地保持着人文主义关怀，关注着那些世俗眼光下不那么成功的小人物。很佩服他们能逃离成功的叙事，找到自己喜欢的事，在各自的领域发出光芒。
36331621,格外的活法,4409089867,路宽路窄，又如何呢，格外又不格外的活法，只要是遵循内心，就是一条好路吧～
